id,fold,partition,min_train_dist
URS0000D6C0AE_12908_1-77,0,new,0.3116883116883117
URS0000D6C568_12908_1-48,0,new,0.2
URS0000D68325_2020312_1-64,0,new,0.2537313432835821
URS0000D6680B_12908_1-70,0,new,0.3
AENG01000001.1_255918-255795,0,new,0.31451612903225806
URS0000D6AE17_12908_1-176,0,new,0.3693181818181818
URS0000D68DD4_12908_1-223,0,new,0.3991031390134529
URS0000D6B787_1306990_1-86,0,new,0.2558139534883721
URS0000D6A033_12908_1-94,0,new,0.3333333333333333
URS0000D67E8D_12908_1-77,0,new,0.22784810126582278
URS0000D67623_12908_1-116,0,new,0.3275862068965517
URS0000D67AC8_12908_1-88,0,new,0.3181818181818182
URS0000D66120_12908_1-86,0,new,0.19767441860465115
URS0000D6AEFE_12908_1-86,0,new,0.23255813953488372
URS0000D65D0F_12908_1-87,0,new,0.25287356321839083
URS0000D67A3F_12908_1-133,0,new,0.3609022556390977
URS0000D66434_509191_1-56,0,new,0.25
URS0000D6A7E5_12908_1-51,0,new,0.09803921568627451
URS0000D6970A_12908_1-56,0,new,0.21428571428571427
URS0000D6B360_867902_1-72,0,new,0.3333333333333333
URS0000D69760_12908_1-83,0,new,0.3132530120481928
URS0000D6A688_12908_1-94,0,new,0.2765957446808511
URS0000D6A575_12908_1-33,0,new,0.16216216216216217
URS0000D6B3AC_12908_1-130,0,new,0.4076923076923077
CP000817.1_2010936-2011013,0,new,0.20512820512820512
ADJT01005907.1_1108-1187,0,new,0.275
URS0000D6BE01_12908_1-94,0,new,0.30851063829787234
AL645882.2_1712074-1711860,0,new,0.44651162790697674
CP003504.1_1004836-1004900,0,new,0.17567567567567569
URS0000D66676_441160_1-69,0,new,0.3431372549019608
URS0000D6BC0A_313606_1-68,0,new,0.20588235294117646
URS0000D6B5C1_12908_1-51,0,new,0.28169014084507044
FR799008.1_90689-90589,0,new,0.38613861386138615
URS0000D66EEC_441620_1-127,0,new,0.2440944881889764
NC_039208.1_25025-25409,0,new,0.5116883116883116
URS0000D6D40A_12908_1-181,0,new,0.35359116022099446
URS0000D69F5F_12908_1-120,0,new,0.36666666666666664
URS0000D6BC7B_12908_1-75,0,new,0.2
URS0000D6BD62_12908_1-219,0,new,0.319634703196347
URS0000D6673D_12908_1-213,0,new,0.3004694835680751
URS0000D6C63D_575564_1-65,0,new,0.3048780487804878
URS0000D65E5E_12908_1-119,0,new,0.37815126050420167
URS0000D65B19_1235795_1-48,0,new,0.2916666666666667
URS0000D67BC9_12908_1-160,0,new,0.33125
URS0000D69C44_1163398_1-72,0,new,0.12
URS0000D6C04E_12908_1-74,0,new,0.13513513513513514
URS0000D65AD8_12908_1-61,0,new,0.29508196721311475
URS0000D69920_12908_1-73,0,new,0.3424657534246575
NC_032730.1_1-320,0,new,0.42857142857142855
URS0000D67C5F_12908_1-99,0,new,0.40404040404040403
URS0000D6C084_12908_1-111,0,new,0.27927927927927926
URS0000D68130_12908_1-88,0,new,0.32954545454545453
URS0000D6B274_12908_1-132,0,new,0.3712121212121212
URS0000D69944_12908_1-159,0,new,0.33962264150943394
URS0000D6B454_12908_1-144,0,new,0.3888888888888889
URS0000D69E5F_12908_1-72,0,new,0.3333333333333333
URS0000D65AD0_12908_1-48,0,new,0.22033898305084745
URS0000D69641_12908_1-54,0,new,0.25925925925925924
URS0000D6603B_12908_1-104,0,new,0.2692307692307692
URS0000D6C6BE_351348_1-68,0,new,0.32
URS0000D677C8_12908_1-69,0,new,0.32142857142857145
URS0000D6CC8D_12908_1-89,0,new,0.16853932584269662
AP009044.1_10054-9921,0,new,0.373134328358209
URS0000D68DAE_156889_1-69,0,new,0.32142857142857145
URS0000D66B19_12908_1-88,0,new,0.29545454545454547
URS0000D6AF97_1158603_1-119,0,new,0.3865546218487395
URS0000D6C1A6_883156_1-115,0,new,0.2782608695652174
URS0000D6A2A1_491916_1-60,0,new,0.23333333333333334
URS0000D69571_12908_1-65,0,new,0.26153846153846155
URS0000D6572A_12908_1-69,0,new,0.21739130434782608
URS0000D682E8_12908_1-80,0,new,0.20408163265306123
URS0000D674C0_12908_1-268,0,new,0.34328358208955223
URS0000D6C396_12908_1-81,0,new,0.3979591836734694
URS0000D6A3BE_12908_1-77,0,new,0.39285714285714285
URS0000D6BEAD_1312367_1-155,0,new,0.3096774193548387
URS0000D6AFAF_525362_1-56,0,new,0.2647058823529412
URS0000D6A1FE_12908_1-102,0,new,0.3137254901960784
URS0000D65AB7_12908_1-80,0,new,0.2875
NC_018871.1_1-320,0,new,0.46875
URS0000D6641E_12908_1-74,0,new,0.28378378378378377
URS0000D66571_12908_1-68,0,new,0.19117647058823528
URS0000D69676_12908_1-65,0,new,0.3372093023255814
URS0000D6B07E_12908_1-156,0,new,0.33974358974358976
URS0000D69EF4_12908_1-47,0,new,0.2033898305084746
URS0000D682AA_1215087_1-139,0,new,0.381294964028777
URS0000D6A1EE_12908_1-121,0,new,0.2809917355371901
URS0000D6694E_12908_1-183,0,new,0.33879781420765026
URS0000D6B02E_12908_1-325,0,new,0.3292307692307692
URS0000D664EB_1160705_1-86,0,new,0.3023255813953488
URS0000D6BD7A_12908_1-67,0,new,0.27586206896551724
URS0000D67E00_12908_1-37,0,new,0.17777777777777778
URS0000D6C5EB_12908_1-87,0,new,0.26436781609195403
URS0000D69063_12908_1-53,0,new,0.2830188679245283
URS0000D6C8EA_12908_1-93,0,new,0.25806451612903225
URS0000D6805C_12908_1-125,0,new,0.376
URS0000D6A130_12908_1-224,0,new,0.35714285714285715
URS0000D6A898_12908_1-147,0,new,0.3401360544217687
URS0000D6AE6A_12908_1-186,0,new,0.3172043010752688
URS0000D6D0A7_12908_1-105,0,new,0.3047619047619048
URS0000D6771A_12908_1-37,0,new,0.2702702702702703
URS0000D65B05_12908_1-97,0,new,0.23711340206185566
URS0000D6CB2B_12908_1-64,0,new,0.203125
URS0000D69921_12908_1-183,0,new,0.32786885245901637
URS0000D688A9_12908_1-225,0,new,0.39555555555555555
URS0000D6AB91_12908_1-92,0,new,0.31521739130434784
URS0000D6CE6B_12908_1-48,0,new,0.23076923076923078
URS0000D66F9E_12908_1-111,0,new,0.40540540540540543
URS0000D6D144_12908_1-64,0,new,0.2564102564102564
URS0000D68762_397291_1-109,0,new,0.25688073394495414
URS0000D6A866_12908_1-92,0,new,0.21739130434782608
URS0000D6B2BD_12908_1-92,0,new,0.31521739130434784
URS0000D6B642_12908_1-112,0,new,0.2857142857142857
NC_009020.1_1-300,0,new,0.36
URS0000D6A4DE_12908_1-155,0,new,0.32903225806451614
URS0000D685CC_12908_1-114,0,new,0.27007299270072993
URS0000D6B463_1212548_1-88,0,new,0.4166666666666667
URS0000D6B5AB_12908_1-204,0,new,0.39215686274509803
URS0000D69B03_457427_1-80,0,new,0.2967032967032967
URS0000D65D21_857041_1-103,0,new,0.21359223300970873
URS0000D68237_12908_1-93,0,new,0.3978494623655914
NC_039207.1_29818-30136,0,new,0.4890282131661442
URS0000D67ADA_12908_1-55,0,new,0.22413793103448276
URS0000D66E29_12908_1-91,0,new,0.2967032967032967
URS0000D6C1EA_12908_1-53,0,new,0.2641509433962264
URS0000D6ADD4_12908_1-96,0,new,0.28125
URS0000D676CF_12908_1-59,0,new,0.288135593220339
BAAZ01000328.1_4457-4299,0,new,0.2641509433962264
URS0000D68407_12908_1-94,0,new,0.30851063829787234
URS0000D67A3C_12908_1-129,0,new,0.3643410852713178
URS0000D6D269_12908_1-85,0,new,0.23469387755102042
URS0000D67CBF_153948_1-69,0,new,0.3333333333333333
URS0000D6C93D_314264_1-93,0,new,0.27956989247311825
URS0000D6CB28_12908_1-226,0,new,0.40707964601769914
URS0000D65D94_12908_1-116,0,new,0.2846715328467153
URS0000D69D6E_12908_1-58,0,new,0.2564102564102564
URS0000D660BE_573060_1-68,0,new,0.2345679012345679
URS0000D67901_12908_1-120,0,new,0.38333333333333336
URS0000D69981_12908_1-48,0,new,0.23076923076923078
URS0000D67D93_12908_1-134,0,new,0.3582089552238806
URS0000D6BC52_12908_1-190,0,new,0.2736842105263158
URS0000D66ADE_12908_1-89,0,new,0.25842696629213485
URS0000D669F5_12908_1-99,0,new,0.2727272727272727
URS0000D6A85F_12908_1-82,0,new,0.2926829268292683
URS0000D6A5E8_12908_1-97,0,new,0.3402061855670103
URS0000D67712_1306406_1-48,0,new,0.125
URS0000D6BB97_1267512_1-54,0,new,0.2753623188405797
URS0000D65999_1075768_1-75,0,new,0.10666666666666667
URS0000D67862_12908_1-132,0,new,0.3333333333333333
URS0000D67498_12908_1-128,0,new,0.3333333333333333
URS0000D6ADF5_12908_1-120,0,new,0.3037037037037037
URS0000D6C8D9_12908_1-165,0,new,0.3393939393939394
URS0000D65945_12908_1-210,0,new,0.4238095238095238
JRKM01000001.1_1213986-1213865,0,new,0.3770491803278688
URS0000D6CAD6_12908_1-90,0,new,0.3111111111111111
URS0000D678FA_1117646_1-80,0,new,0.375
URS0000D672AC_12908_1-75,0,new,0.16
URS0000D6840C_1218352_1-70,0,new,0.12
URS0000D6A1B9_12908_1-48,0,new,0.25
URS0000D6AB1E_1046946_1-204,0,new,0.30392156862745096
URS0000D692E3_12908_1-176,0,new,0.32386363636363635
URS0000D69A1F_12908_1-130,0,new,0.4153846153846154
URS0000D69FE1_12908_1-89,0,new,0.33707865168539325
URS0000D6A87D_762376_1-66,0,new,0.3
URS0000D6AB41_12908_1-180,0,new,0.42777777777777776
URS0000D6BC88_12908_1-97,0,new,0.31958762886597936
URS0000D6D1C6_12908_1-72,0,new,0.34579439252336447
URS0000D6BE62_622312_1-82,0,new,0.34146341463414637
KB946329.1_666494-666405,0,new,0.1111111111111111
URS0000D696A2_12908_1-103,0,new,0.22330097087378642
URS0000D6C8A9_862751_1-117,0,new,0.3
URS0000D6A8E7_12908_1-52,0,new,0.11538461538461539
URS0000D69258_12908_1-83,0,new,0.18072289156626506
URS0000D671B8_12908_1-230,0,new,0.3826086956521739
URS0000D6D336_12908_1-66,0,new,0.29411764705882354
URS0000D6A57D_1217693_1-163,0,new,0.3067484662576687
NC_030292.1_1-320,0,new,0.46875
URS0000D6C9BA_12908_1-226,0,new,0.37168141592920356
URS0000D6C250_1056511_1-165,0,new,0.3333333333333333
URS0000D660D2_12908_1-72,0,new,0.3333333333333333
URS0000D6C50B_1265504_1-189,0,new,0.42857142857142855
URS0000D659B7_12908_1-184,0,new,0.33695652173913043
URS0000D68AB9_12908_1-48,0,new,0.1864406779661017
URS0000D667FC_1087479_1-135,0,new,0.3925925925925926
URS0000D66437_12908_1-93,0,new,0.28703703703703703
URS0000D69F15_362948_1-129,0,new,0.3643410852713178
URS0000D69CB1_12908_1-88,0,new,0.3333333333333333
URS0000D6ABE0_12908_1-142,0,new,0.29577464788732394
URS0000D65BE9_12908_1-109,0,new,0.38016528925619836
URS0000D65788_1262827_1-126,0,new,0.38095238095238093
URS0000D69BEE_12908_1-117,0,new,0.41025641025641024
URS0000D679AE_12908_1-53,0,new,0.1320754716981132
CP000950.1_2298904-2298601,0,new,0.4967105263157895
URS0000D66597_797473_1-102,0,new,0.35294117647058826
URS0000D6A2DB_89187_1-92,0,new,0.3076923076923077
URS0000D6AD38_12908_1-67,0,new,0.3283582089552239
URS0000D6B0A7_12908_1-51,0,new,0.09803921568627451
URS0000D6B93F_12908_1-47,0,new,0.42105263157894735
URS0000D676AD_12908_1-210,0,new,0.4380952380952381
URS0000D6BF2B_12908_1-181,0,new,0.35911602209944754
URS0000D6B57E_12908_1-72,0,new,0.4027777777777778
URS0000D6C4A7_12908_1-125,0,new,0.4397163120567376
ACYY01000023.1_29669-29587,0,new,0.21686746987951808
AE004437.1_1988005-1987819,0,new,0.43315508021390375
URS0000D65EAD_12908_1-47,0,new,0.2033898305084746
URS0000D6774A_12908_1-86,0,new,0.22093023255813954
URS0000D65D44_12908_1-83,0,new,0.2988505747126437
URS0000D68A86_12908_1-118,0,new,0.2711864406779661
URS0000D68717_12908_1-88,0,new,0.2159090909090909
URS0000D6A832_12908_1-138,0,new,0.38405797101449274
URS0000D67A86_12908_1-81,0,new,0.2222222222222222
URS0000D6C877_12908_1-89,0,new,0.2268041237113402
URS0000D68534_12908_1-80,0,new,0.375
URS0000D68FDC_12908_1-200,0,new,0.36
AE004091.2_5118199-5118323,0,new,0.368
URS0000D68EC0_12908_1-58,0,new,0.22413793103448276
URS0000D6A30D_12908_1-87,0,new,0.25287356321839083
URS0000D66416_12908_1-188,0,new,0.3191489361702128
URS0000D6C523_1201293_1-115,0,new,0.391304347826087
URS0000D6BAFD_12908_1-235,0,new,0.39574468085106385
URS0000D68D8A_12908_1-61,0,new,0.2459016393442623
URS0000D6BDDD_12908_1-92,0,new,0.32608695652173914
URS0000D6805B_12908_1-118,0,new,0.2711864406779661
URS0000D683F7_12908_1-110,0,new,0.37272727272727274
URS0000D665D9_12908_1-241,0,new,0.35684647302904565
URS0000D6BC57_12908_1-125,0,new,0.448
URS0000D6A22B_12908_1-66,0,new,0.3333333333333333
URS0000D65C4F_12908_1-97,0,new,0.31958762886597936
URS0000D6D18F_12908_1-128,0,new,0.390625
URS0000D67C92_12908_1-70,0,new,0.23684210526315788
URS0000D67BCC_12908_1-167,0,new,0.32335329341317365
URS0000D6B3BF_12908_1-87,0,new,0.3103448275862069
URS0000D6BCB0_991999_1-115,0,new,0.3739130434782609
URS0000D6C111_717774_1-136,0,new,0.4117647058823529
URS0000D6B7C0_12908_1-108,0,new,0.35185185185185186
URS0000D6773E_12908_1-157,0,new,0.3248407643312102
URS0000D67AF3_12908_1-101,0,new,0.297029702970297
AE017196.1_582231-582143,0,new,0.20224719101123595
URS0000D66435_12908_1-89,0,new,0.3258426966292135
URS0000D6D1D5_12908_1-98,0,new,0.2653061224489796
FJ746389.1_1-144,0,new,0.3872832369942196
URS0000D66AFE_1033739_1-67,0,new,0.3283582089552239
URS0000D681D4_537937_1-71,0,new,0.29577464788732394
URS0000D695EF_12908_1-54,0,new,0.27586206896551724
URS0000D6A7C0_658086_1-116,0,new,0.2846715328467153
URS0000D678F2_12908_1-110,0,new,0.3870967741935484
URS0000D69290_12908_1-191,0,new,0.39790575916230364
URS0000D6AF71_12908_1-155,0,new,0.36129032258064514
URS0000D6B890_12908_1-67,0,new,0.2537313432835821
URS0000D6931C_12908_1-82,0,new,0.28735632183908044
URS0000D6A305_992186_1-82,0,new,0.23170731707317074
URS0000D6C588_12908_1-88,0,new,0.23863636363636365
URS0000D6D1DA_12908_1-171,0,new,0.4093567251461988
CP007500.1_8618-8854,0,new,0.4008438818565401
URS0000D664D3_12908_1-187,0,new,0.29411764705882354
URS0000D6805D_1121865_1-86,0,new,0.2441860465116279
URS0000D69A17_12908_1-124,0,new,0.23387096774193547
URS0000D6C71E_12908_1-37,0,new,0.2702702702702703
URS0000D67B13_1262848_1-83,0,new,0.24096385542168675
URS0000D6588A_12908_1-171,0,new,0.3742690058479532
URS0000D658CB_12908_1-92,0,new,0.18478260869565216
URS0000D69FCF_253839_1-124,0,new,0.3225806451612903
URS0000D6B377_12908_1-53,0,new,0.15873015873015872
URS0000D680B6_12908_1-87,0,new,0.27586206896551724
URS0000D6D22A_12908_1-266,0,new,0.35714285714285715
URS0000D687A6_999410_1-162,0,new,0.35185185185185186
URS0000D6B61B_12908_1-38,0,new,0.15555555555555556
URS0000D67F48_12908_1-157,0,new,0.36942675159235666
URS0000D67145_438753_1-56,0,new,0.25
URS0000D6B658_12908_1-114,0,new,0.36666666666666664
URS0000D6B657_903945_1-174,0,new,0.29310344827586204
CP001049.1_68923-69055,0,new,0.3458646616541353
URS0000D6652C_12908_1-122,0,new,0.3770491803278688
URS0000D6C87B_419610_1-64,0,new,0.234375
U00096.2_3657034-3657105,0,new,0.18604651162790697
URS0000D6C2E7_12908_1-139,0,new,0.3237410071942446
URS0000D69094_12908_1-238,0,new,0.3487394957983193
URS0000D682ED_12908_1-37,0,new,0.2972972972972973
URS0000D6A8DE_12908_1-74,0,new,0.36
URS0000D65730_12908_1-197,0,new,0.4010152284263959
URS0000D6B735_12908_1-80,0,new,0.225
FN650140.1_521709-521804,0,new,0.23958333333333334
URS0000D6C117_12908_1-128,0,new,0.34375
URS0000D65D1C_12908_1-72,0,new,0.3333333333333333
CP000561.1_1869466-1869408,0,new,0.27941176470588236
URS0000D6D307_883069_1-126,0,new,0.3888888888888889
URS0000D6764C_12908_1-84,0,new,0.2962962962962963
URS0000D68F19_1046596_1-125,0,new,0.36
URS0000D6B6B8_12908_1-111,0,new,0.27927927927927926
URS0000D6BD3B_12908_1-122,0,new,0.38524590163934425
URS0000D69090_465543_1-117,0,new,0.24786324786324787
URS0000D6C4CB_12908_1-67,0,new,0.32051282051282054
URS0000D6B635_12908_1-69,0,new,0.3188405797101449
URS0000D65A0E_1004836_1-49,0,new,0.30612244897959184
URS0000D6C60E_12908_1-112,0,new,0.3125
URS0000D6D455_12908_1-48,0,new,0.20689655172413793
URS0000D6B8BB_12908_1-94,0,new,0.2765957446808511
URS0000D6CD98_12908_1-72,0,new,0.34146341463414637
URS0000D65C11_12908_1-65,0,new,0.3058823529411765
URS0000D694E8_12908_1-115,0,new,0.34782608695652173
URS0000D67343_12908_1-132,0,new,0.3333333333333333
URS0000D6862B_12908_1-103,0,new,0.2912621359223301
FR845719.1_2617735-2617827,0,new,0.2828282828282828
URS0000D6CFB3_12908_1-61,0,new,0.32051282051282054
URS0000D691E7_12908_1-70,0,new,0.3191489361702128
URS0000D6BB02_12908_1-78,0,new,0.28205128205128205
URS0000D69FEA_12908_1-73,0,new,0.3287671232876712
URS0000D67B95_12908_1-101,0,new,0.24752475247524752
URS0000D6C35E_12908_1-121,0,new,0.26119402985074625
URS0000D66850_12908_1-236,0,new,0.3432203389830508
URS0000D68842_12908_1-86,0,new,0.2777777777777778
CP000569.1_324335-324436,0,new,0.36507936507936506
URS0000D6BF30_12908_1-289,0,new,0.356401384083045
URS0000D6D308_12908_1-95,0,new,0.30526315789473685
GL635794.1_300572-300765,0,new,0.4175257731958763
URS0000D6B37C_504728_1-100,0,new,0.23
URS0000D6D21C_12908_1-181,0,new,0.26519337016574585
URS0000D68E1E_12908_1-53,0,new,0.10909090909090909
URS0000D676B5_12908_1-130,0,new,0.3230769230769231
URS0000D6ACF9_12908_1-85,0,new,0.3058823529411765
URS0000D6BAE7_686578_1-149,0,new,0.28859060402684567
URS0000D65AA5_12908_1-68,0,new,0.20588235294117646
URS0000D67333_12908_1-84,0,new,0.23809523809523808
URS0000D69DA3_12908_1-66,0,new,0.30434782608695654
URS0000D65E25_12908_1-101,0,new,0.22772277227722773
URS0000D66A5F_12908_1-106,0,new,0.27358490566037735
URS0000D670CC_311402_1-56,0,new,0.25806451612903225
CP000031.1_201160-201287,0,new,0.3671875
URS0000D6B0B2_12908_1-93,0,new,0.2903225806451613
URS0000D6BC23_12908_1-118,0,new,0.3898305084745763
URS0000D6C5B6_12908_1-128,0,new,0.3046875
URS0000D69AEF_12908_1-70,0,new,0.12
CP002563.1_2417023-2416920,0,new,0.36538461538461536
ABNK01016853.1_25-90,0,new,0.19696969696969696
URS0000D693C1_1123021_1-147,0,new,0.2857142857142857
URS0000D69FF0_12908_1-166,0,new,0.3373493975903614
URS0000D666F2_12908_1-99,0,new,0.2828282828282828
URS0000D6AFB7_12908_1-81,0,new,0.32098765432098764
URS0000D68D8F_12908_1-95,0,new,0.3263157894736842
URS0000D6CE94_585502_1-99,0,new,0.3089430894308943
URS0000D6A453_12908_1-88,0,new,0.25925925925925924
URS0000D67A74_12908_1-69,0,new,0.3188405797101449
CP003745.1_853924-854022,0,new,0.3888888888888889
URS0000D6BE6A_12908_1-85,0,new,0.19
URS0000D67C69_12908_1-123,0,new,0.3
URS0000D6A4AE_12908_1-105,0,new,0.2857142857142857
URS0000D6A99A_12908_1-54,0,new,0.2459016393442623
URS0000D6CB96_12908_1-102,0,new,0.37254901960784315
URS0000D69444_12908_1-74,0,new,0.32432432432432434
URS0000D670C7_12908_1-54,0,new,0.2222222222222222
URS0000D67DC8_12908_1-48,0,new,0.2
URS0000D65F0C_12908_1-58,0,new,0.22413793103448276
URS0000D6CD46_12908_1-124,0,new,0.3548387096774194
URS0000D6A5E9_12908_1-60,0,new,0.21212121212121213
URS0000D6A5EF_12908_1-61,0,new,0.29508196721311475
URS0000D67A9A_12908_1-130,0,new,0.4
URS0000D6CE1B_12908_1-242,0,new,0.32644628099173556
URS0000D66A3E_12908_1-78,0,new,0.14102564102564102
URS0000D65E2C_12908_1-48,0,new,0.23076923076923078
URS0000D66702_279238_1-88,0,new,0.1958762886597938
NC_025217.1_31161-31481,0,new,0.43613707165109034
URS0000D669EA_12908_1-63,0,new,0.2714285714285714
URS0000D6572C_1123288_1-89,0,new,0.24719101123595505
URS0000D68D1F_12908_1-48,0,new,0.2916666666666667
URS0000D69934_698760_1-103,0,new,0.30327868852459017
URS0000D680ED_536233_1-73,0,new,0.3291139240506329
URS0000D697E2_12908_1-94,0,new,0.2765957446808511
URS0000D6BADA_12908_1-90,0,new,0.25555555555555554
URS0000D6BE70_12908_1-50,0,new,0.2692307692307692
URS0000D68EB0_12908_1-67,0,new,0.2804878048780488
URS0000D6C787_604162_1-63,0,new,0.12698412698412698
URS0000D6B63D_12908_1-73,0,new,0.3013698630136986
URS0000D6B8B6_12908_1-50,0,new,0.20689655172413793
URS0000D66AFB_12908_1-91,0,new,0.3153846153846154
URS0000D6CA1F_1114943_1-77,0,new,0.2987012987012987
URS0000D667D0_500640_1-129,0,new,0.4263565891472868
URS0000D6AA6B_12908_1-86,0,new,0.20408163265306123
URS0000D6A9EA_12908_1-100,0,new,0.35
ACXX02000003.1_385221-385320,0,new,0.36
URS0000D6A10B_12908_1-44,0,new,0.13636363636363635
URS0000D6B9FE_12908_1-66,0,new,0.30303030303030304
URS0000D6D286_12908_1-74,0,new,0.2
URS0000D6CB2C_12908_1-63,0,new,0.25
URS0000D67E1F_12908_1-84,0,new,0.39285714285714285
URS0000D6A021_12908_1-47,0,new,0.25
URS0000D66A84_12908_1-94,0,new,0.3191489361702128
URS0000D6BB18_12908_1-72,0,new,0.3055555555555556
URS0000D683D0_869209_1-125,0,new,0.232
URS0000D68B37_400668_1-61,0,new,0.273972602739726
URS0000D69533_12908_1-79,0,new,0.23170731707317074
URS0000D68D0B_12908_1-156,0,new,0.3525641025641026
URS0000D67F66_953739_1-119,0,new,0.2184873949579832
URS0000D661C5_12908_1-69,0,new,0.21739130434782608
URS0000D68C4B_12908_1-106,0,new,0.2641509433962264
URS0000D68211_566550_1-202,0,new,0.31683168316831684
URS0000D65E38_12908_1-80,0,new,0.275
BAAX01032439.1_122-34,0,new,0.24719101123595505
URS0000D6BF09_12908_1-53,0,new,0.208955223880597
URS0000D6BAD3_12908_1-211,0,new,0.4075829383886256
URS0000D670EE_12908_1-79,0,new,0.20253164556962025
URS0000D6A97A_12908_1-201,0,new,0.417910447761194
CP005974.1_1774859-1775027,0,new,0.4437869822485207
ABPA01000012.1_259180-259079,0,new,0.3137254901960784
URS0000D65BC6_457391_1-81,0,new,0.35802469135802467
KQ948217.1_277661-277529,0,new,0.3007518796992481
CP001503.2_1547400-1547270,0,new,0.3282442748091603
URS0000D66594_1321778_1-64,0,new,0.296875
URS0000D679D6_1399145_1-95,0,new,0.4
CP000569.1_698511-698591,0,new,0.1927710843373494
URS0000D68DE3_12908_1-120,0,new,0.38333333333333336
URS0000D69AFD_12908_1-62,0,new,0.25806451612903225
URS0000D656F8_12908_1-79,0,new,0.3291139240506329
URS0000D6BCA4_525257_1-65,0,new,0.2
URS0000D69D76_12908_1-53,0,new,0.15873015873015872
URS0000D6CE80_1172567_1-121,0,new,0.23140495867768596
CP004143.1_5593050-5593169,0,new,0.35
URS0000D67C4B_1108045_1-72,0,new,0.2916666666666667
URS0000D6C7C8_12908_1-215,0,new,0.413953488372093
URS0000D6AB27_98439_1-78,0,new,0.34615384615384615
URS0000D68FBB_12908_1-83,0,new,0.15476190476190477
CP000099.1_4162476-4162363,0,new,0.2719298245614035
URS0000D66D7A_12908_1-126,0,new,0.3888888888888889
URS0000D6CA6A_12908_1-89,0,new,0.3258426966292135
ABLX01143204.1_55-1,0,new,0.2857142857142857
URS0000D6CE88_12908_1-277,0,new,0.34296028880866425
URS0000D68C60_910313_1-65,0,new,0.27692307692307694
URS0000D6BF71_1262980_1-89,0,new,0.21348314606741572
URS0000D6A497_12908_1-82,0,new,0.18292682926829268
URS0000D6B0C3_479437_1-227,0,new,0.3744493392070485
AGFS01138167.1_426-348,0,new,0.2911392405063291
URS0000D670C4_12908_1-93,0,new,0.32978723404255317
HG322950.1_5644547-5644253,0,new,0.49491525423728816
URS0000D69827_12908_1-195,0,new,0.4461538461538462
URS0000D67F53_12908_1-107,0,new,0.24299065420560748
URS0000D65AD9_12908_1-224,0,new,0.30357142857142855
URS0000D6BB43_929704_1-87,0,new,0.3563218390804598
URS0000D6AE58_12908_1-59,0,new,0.2033898305084746
AFFI01006140.1_19063-19202,0,new,0.2112676056338028
URS0000D69365_12908_1-119,0,new,0.2773109243697479
URS0000D6D239_12908_1-93,0,new,0.3978494623655914
URS0000D6C235_12908_1-118,0,new,0.29411764705882354
URS0000D67E91_12908_1-227,0,new,0.3744493392070485
URS0000D6918B_12908_1-86,0,new,0.3023255813953488
NC_028811.1_1-320,0,new,0.4625
URS0000D65DE4_12908_1-101,0,new,0.23275862068965517
URS0000D68B34_12908_1-108,0,new,0.32407407407407407
URS0000D65BAD_12908_1-94,0,new,0.22448979591836735
URS0000D6679E_12908_1-124,0,new,0.4032258064516129
URS0000D67099_1112211_1-192,0,new,0.4375
URS0000D66925_12908_1-74,0,new,0.2972972972972973
URS0000D6B919_12908_1-237,0,new,0.379746835443038
URS0000D676A5_12908_1-109,0,new,0.23853211009174313
FJ664180.1_54-327,0,new,0.48175182481751827
URS0000D6D422_388739_1-86,0,new,0.22448979591836735
URS0000D6942B_12908_1-91,0,new,0.26595744680851063
URS0000D6D3CC_12908_1-216,0,new,0.3425925925925926
URS0000D6827A_12908_1-93,0,new,0.3153846153846154
URS0000D6B806_12908_1-78,0,new,0.32051282051282054
URS0000D6AC0F_12908_1-190,0,new,0.4421052631578947
URS0000D6BDEA_12908_1-45,0,new,0.38596491228070173
URS0000D6BD4C_12908_1-142,0,new,0.33098591549295775
URS0000D66775_12908_1-79,0,new,0.1518987341772152
URS0000D69E89_12908_1-164,0,new,0.3170731707317073
URS0000D6AE9B_12908_1-89,0,new,0.3412698412698413
AEVN01000015.1_26987-27081,0,new,0.37894736842105264
URS0000D68EC8_12908_1-60,0,new,0.26153846153846155
URS0000D65E21_12908_1-66,0,new,0.3181818181818182
URS0000D6A697_12908_1-54,0,new,0.352112676056338
URS0000D698C7_12908_1-53,0,new,0.24528301886792453
URS0000D6D118_12908_1-241,0,new,0.33195020746887965
URS0000D662C0_12908_1-351,0,new,0.41595441595441596
AL590842.1_1217039-1217292,0,new,0.4763779527559055
URS0000D6638D_12908_1-62,0,new,0.15942028985507245
URS0000D6B6F9_12908_1-114,0,new,0.3157894736842105
URS0000D663DC_12908_1-94,0,new,0.2978723404255319
URS0000D6A0FC_12908_1-83,0,new,0.30120481927710846
URS0000D68AF4_267608_1-73,0,new,0.3287671232876712
URS0000D6C33D_12908_1-62,0,new,0.22580645161290322
URS0000D6A22E_12908_1-99,0,new,0.31313131313131315
URS0000D6BC6D_1005563_1-127,0,new,0.4015748031496063
URS0000D67B08_12908_1-63,0,new,0.23809523809523808
URS0000D67B2F_12908_1-147,0,new,0.24489795918367346
URS0000D6B7DE_12908_1-60,0,new,0.28125
URS0000D6983C_12908_1-69,0,new,0.2318840579710145
CP002285.1_505046-505197,0,new,0.3507853403141361
URS0000D6A0E4_649760_1-78,0,new,0.3974358974358974
