partition,fold_number,id
train,4,tRNA_tdbD00007851
train,4,tRNA_tdbD00004399
train,4,tRNA_tdbD00009634
train,4,5S_rRNA_Plastids_P00447
train,4,tRNA_tdbD00010757
train,4,tRNA_tdbD00007817
train,4,5S_rRNA_Eukaryota_E02629
train,4,telomerase_AF221935.112-602
train,4,tRNA_tdbD00007008
train,4,tRNA_tdbD00006197
train,4,5S_rRNA_Bacteria_B03444
train,4,5S_rRNA_Bacteria_B01693
train,4,5S_rRNA_Bacteria_B01614
train,4,tRNA_tdbD00004368
train,4,tRNA_tdbD00010427
train,4,tRNA_tdbD00005906
train,4,5S_rRNA_Bacteria_B00834
train,4,tRNA_tdbD00006430
train,4,tRNA_tdbD00009464
train,4,5S_rRNA_Bacteria_B03351
train,4,tRNA_tdbD00004090
train,4,tmRNA_Pseu.halo._CR954246
train,4,5S_rRNA_Bacteria_B05183
train,4,tmRNA_Myco.Bxz1._AY129337
train,4,tRNA_tdbD00000400
train,4,tRNA_tdbD00003530
train,4,tRNA_tdbD00007855
train,4,tRNA_tdbD00009320
train,4,5S_rRNA_Bacteria_B05830
train,4,5S_rRNA_Eukaryota_E01390
train,4,5S_rRNA_Bacteria_B01213
train,4,5S_rRNA_Eukaryota_E02300
train,4,tRNA_tdbD00004705
train,4,tRNA_tdbD00005614
train,4,5S_rRNA_Plastids_P00074
train,4,5S_rRNA_Archaea_A00074
train,4,5S_rRNA_Bacteria_B02575
train,4,tmRNA_Esch.coli._U36840
train,4,5S_rRNA_Bacteria_B05339
train,4,5S_rRNA_Bacteria_B01345
train,4,tRNA_tdbD00009322
train,4,5S_rRNA_Bacteria_B05661
train,4,tRNA_tdbD00010455
train,4,5S_rRNA_Bacteria_B04076
train,4,5S_rRNA_Bacteria_B05916
train,4,5S_rRNA_Plastids_P00570
train,4,5S_rRNA_Bacteria_B02157
train,4,5S_rRNA_Eukaryota_E01764
train,4,tRNA_tdbD00004059
train,4,tRNA_tdbD00007232
train,4,tRNA_tdbD00003977
train,4,16S_rRNA_Bacilli_AY632531
train,4,tRNA_tdbD00009294
train,4,5S_rRNA_Bacteria_B07153
train,4,16S_rRNA_Bacilli_AY688087
train,4,5S_rRNA_Bacteria_B01143
train,4,tRNA_tdbD00011880
train,4,tmRNA_List.ivan._AF440342
train,4,tRNA_tdbD00006023
train,4,tRNA_tdbD00002909
train,4,tRNA_tdbD00004170
train,4,tRNA_tdbD00009271
train,4,5S_rRNA_Eukaryota_E02684
train,4,5S_rRNA_Eukaryota_E02373
train,4,tRNA_tdbD00006037
train,4,16S_rRNA_Alphaproteobacteria_AY526227
train,4,tRNA_tdbD00008398
train,4,tRNA_tdbD00005175
train,4,tRNA_tdbD00011212
train,4,5S_rRNA_Archaea_A00150
train,4,tRNA_tdbD00008763
train,4,SRP_protozoan_Eime.tene._GSP-413949
train,4,5S_rRNA_Bacteria_B02066
train,4,tRNA_tdbD00004441
train,4,5S_rRNA_Bacteria_B04506
train,4,5S_rRNA_Bacteria_B02791
train,4,tRNA_tdbD00007903
train,4,5S_rRNA_Bacteria_B05670
train,4,5S_rRNA_Bacteria_B07093
train,4,16S_rRNA_Alphaproteobacteria_DQ063066
train,4,tRNA_tdbD00003090
train,4,5S_rRNA_Eukaryota_E00237
train,4,tRNA_tdbD00006597
train,4,5S_rRNA_Bacteria_B05502
train,4,5S_rRNA_Bacteria_B05341
train,4,tRNA_tdbD00004906
train,4,tRNA_tdbD00008813
train,4,5S_rRNA_Bacteria_B01833
train,4,5S_rRNA_Bacteria_B01101
train,4,5S_rRNA_Eukaryota_E01579
train,4,5S_rRNA_Bacteria_B04207
train,4,5S_rRNA_Bacteria_B06492
train,4,5S_rRNA_Bacteria_B02608
train,4,tmRNA_Heli.hepa._AE017125
train,4,tRNA_tdbD00000690
train,4,tRNA_tdbD00008886
train,4,tRNA_tdbD00011064
train,4,5S_rRNA_Bacteria_B02527
train,4,16S_rRNA_Bacilli_AJ968615
train,4,SRP_animal_Gall.gall._AB073218
train,4,5S_rRNA_Bacteria_B05722
train,4,tRNA_tdbD00007531
train,4,SRP_animal_Caen.eleg._Z30973
train,4,5S_rRNA_Eukaryota_E00662
train,4,5S_rRNA_Eukaryota_E00042
train,4,5S_rRNA_Eukaryota_E00361
train,4,tRNA_tdbD00003800
train,4,tRNA_tdbD00005537
train,4,tRNA_tdbD00009880
train,4,tRNA_tdbD00011181
train,4,RNaseP_yeast_nuclear_S.uvarum
train,4,SRP_long_bacterial_Clos.botu._AM412317
train,4,5S_rRNA_Bacteria_B03917
train,4,5S_rRNA_Bacteria_B05791
train,4,tRNA_tdbD00011947
train,4,tRNA_tdbD00001955
train,4,5S_rRNA_Eukaryota_E01010
train,4,tRNA_tdbD00012025
train,4,tRNA_tdbD00011375
train,4,tRNA_tdbD00008990
train,4,5S_rRNA_Bacteria_B01123
train,4,tRNA_tdbD00010126
train,4,5S_rRNA_Bacteria_B06283
train,4,tRNA_tdbD00010034
train,4,5S_rRNA_Eukaryota_E00459
train,4,5S_rRNA_Plastids_P00469
train,4,tRNA_tdbD00004605
train,4,tRNA_tdbD00010398
train,4,tRNA_tdbD00004808
train,4,5S_rRNA_Eukaryota_E00149
train,4,5S_rRNA_Plastids_P00861
train,4,tRNA_tdbD00004439
train,4,5S_rRNA_Bacteria_B03608
train,4,SRP_small_bacterial_Stre.agal._AE014209
train,4,5S_rRNA_Bacteria_B04903
train,4,5S_rRNA_Bacteria_B04032
train,4,5S_rRNA_Eukaryota_E02801
train,4,tRNA_tdbD00003123
train,4,5S_rRNA_Bacteria_B03279
train,4,5S_rRNA_Bacteria_B04689
train,4,5S_rRNA_Bacteria_B00012
train,4,5S_rRNA_Bacteria_B03502
train,4,5S_rRNA_Bacteria_B06498
train,4,5S_rRNA_Bacteria_B00655
train,4,tRNA_tdbD00010994
train,4,5S_rRNA_Bacteria_B00087
train,4,5S_rRNA_Bacteria_B07207
train,4,5S_rRNA_Eukaryota_E00645
train,4,tmRNA_Yers.pest._AL590842
train,4,16S_rRNA_Bacilli_AJ516058
train,4,tRNA_tdbD00000949
train,4,tRNA_tdbD00008619
train,4,tRNA_tdbD00011559
train,4,tRNA_tdbD00010840
train,4,5S_rRNA_Bacteria_B03352
train,4,5S_rRNA_Bacteria_B00998
train,4,tRNA_tdbD00005143
train,4,tRNA_tdbD00007184
train,4,5S_rRNA_Bacteria_B01243
train,4,tRNA_tdbD00002405
train,4,tRNA_tdbD00005119
train,4,tRNA_tdbD00009779
train,4,tRNA_tdbD00002644
train,4,5S_rRNA_Plastids_P00300
train,4,5S_rRNA_Eukaryota_E00689
train,4,5S_rRNA_Bacteria_B00258
train,4,5S_rRNA_Bacteria_B06165
train,4,5S_rRNA_Bacteria_B05195
train,4,RNaseP_a_bacterial_T.maritima-g
train,4,tRNA_tdbD00007180
train,4,5S_rRNA_Bacteria_B01005
train,4,tRNA_tdbD00000224
train,4,tRNA_tdbD00005884
train,4,tRNA_tdbD00009046
train,4,tRNA_tdbD00010958
train,4,5S_rRNA_Eukaryota_E01172
train,4,tRNA_tdbD00007945
train,4,5S_rRNA_Bacteria_B02059
train,4,tRNA_tdbD00009987
train,4,5S_rRNA_Eukaryota_E01426
train,4,tRNA_tdbD00001342
train,4,tRNA_tdbD00004371
train,4,5S_rRNA_Eukaryota_E00531
train,4,tRNA_tdbD00010939
train,4,SRP_archael_Sulf.solf._Y08257
train,4,tmRNA_Lact.lact._AF176556
train,4,SRP_long_bacterial_Geob.kaus._BA000043
train,4,5S_rRNA_Bacteria_B02928
train,4,tRNA_tdbD00011354
train,4,5S_rRNA_Bacteria_B00282
train,4,16S_rRNA_Bacilli_DQ313163
train,4,tRNA_tdbD00009372
train,4,tRNA_tdbD00010508
train,4,5S_rRNA_Eukaryota_E02729
train,4,5S_rRNA_Bacteria_B05667
train,4,tRNA_tdbD00010900
train,4,5S_rRNA_Bacteria_B07075
train,4,tRNA_tdbD00005756
train,4,tRNA_tdbD00001526
train,4,tRNA_tdbD00001194
train,4,tRNA_tdbD00010638
train,4,tRNA_tdbD00004745
train,4,5S_rRNA_Bacteria_B07187
train,4,tmRNA_Rhod.balt._BX294141
train,4,5S_rRNA_Bacteria_B04898
train,4,5S_rRNA_Bacteria_B03052
train,4,5S_rRNA_Bacteria_B03368
train,4,5S_rRNA_Bacteria_B01914
train,4,tRNA_tdbD00007049
train,4,5S_rRNA_Eukaryota_E02714
train,4,5S_rRNA_Bacteria_B04633
train,4,tRNA_tdbD00004597
train,4,5S_rRNA_Bacteria_B03512
train,4,tRNA_tdbD00005501
train,4,tRNA_tdbD00010607
train,4,tRNA_tdbD00002610
train,4,5S_rRNA_Eukaryota_E01557
train,4,tRNA_tdbD00005617
train,4,5S_rRNA_Bacteria_B03886
train,4,5S_rRNA_Eukaryota_E02033
train,4,5S_rRNA_Bacteria_B04039
train,4,5S_rRNA_Bacteria_B04290
train,4,tRNA_tdbD00010988
train,4,5S_rRNA_Bacteria_B05429
train,4,tRNA_tdbD00007487
train,4,tRNA_tdbD00009096
train,4,5S_rRNA_Bacteria_B04452
train,4,5S_rRNA_Bacteria_B02215
train,4,5S_rRNA_Bacteria_B03179
train,4,5S_rRNA_Bacteria_B07082
train,4,5S_rRNA_Eukaryota_E01861
train,4,5S_rRNA_Bacteria_B04182
train,4,tRNA_tdbD00007580
train,4,tmRNA_Meso.flor._AE017263
train,4,tRNA_tdbD00006346
train,4,telomerase_AY058901.1-397
train,4,5S_rRNA_Bacteria_B03533
train,4,SRP_long_bacterial_Stap.aure._BA000018
train,4,5S_rRNA_Bacteria_B01754
train,4,tRNA_tdbD00004244
train,4,tRNA_tdbD00008622
train,4,16S_rRNA_Actinobacteria_DQ829128
train,4,tRNA_tdbD00006294
train,4,tRNA_tdbD00006998
train,4,tRNA_tdbD00011353
train,4,tRNA_tdbD00008955
train,4,5S_rRNA_Eukaryota_E02233
train,4,5S_rRNA_Bacteria_B06548
train,4,tRNA_tdbD00006690
train,4,5S_rRNA_Bacteria_B04263
train,4,tRNA_tdbD00004746
train,4,5S_rRNA_Bacteria_B03834
train,4,tmRNA_Lact.brev._CP000416
train,4,5S_rRNA_Bacteria_B04629
train,4,tmRNA_Stre.pneu._TRW-216600
train,4,5S_rRNA_Bacteria_B00319
train,4,5S_rRNA_Bacteria_B05855
train,4,5S_rRNA_Eukaryota_E00759
train,4,5S_rRNA_Bacteria_B01379
train,4,5S_rRNA_Eukaryota_E00713
train,4,tRNA_tdbD00006401
train,4,tRNA_tdbD00003761
train,4,tRNA_tdbD00008981
train,4,5S_rRNA_Bacteria_B03276
train,4,tRNA_tdbD00009196
train,4,5S_rRNA_Bacteria_B01542
train,4,tRNA_tdbD00011458
train,4,tRNA_tdbD00009519
train,4,tRNA_tdbD00007816
train,4,tRNA_tdbD00005345
train,4,5S_rRNA_Bacteria_B01356
train,4,tRNA_tdbD00010636
train,4,tRNA_tdbD00011394
train,4,tRNA_tdbD00005600
train,4,5S_rRNA_Bacteria_B03118
train,4,tRNA_tdbD00011226
train,4,tRNA_tdbD00005356
train,4,tRNA_tdbD00004777
train,4,tRNA_tdbD00004118
train,4,5S_rRNA_Bacteria_B06863
train,4,5S_rRNA_Archaea_A00137
train,4,tRNA_tdbD00011340
train,4,5S_rRNA_Bacteria_B05203
train,4,tRNA_tdbD00000977
train,4,tRNA_tdbD00006143
train,4,tRNA_tdbD00006929
train,4,tmRNA_Borr.gari._CP000013
train,4,5S_rRNA_Bacteria_B06791
train,4,tRNA_tdbD00005004
train,4,5S_rRNA_Bacteria_B03128
train,4,16S_rRNA_Actinobacteria_AF116103
train,4,5S_rRNA_Archaea_A00186
train,4,tRNA_tdbD00008171
train,4,5S_rRNA_Bacteria_B00818
train,4,5S_rRNA_Plastids_P00413
train,4,5S_rRNA_Archaea_A00280
train,4,5S_rRNA_Eukaryota_E00955
train,4,tmRNA_Leuc.mese._TRW-1245
train,4,tRNA_tdbD00005245
train,4,tRNA_tdbD00011454
train,4,5S_rRNA_Eukaryota_E01160
train,4,5S_rRNA_Bacteria_B03907
train,4,5S_rRNA_Bacteria_B02465
train,4,5S_rRNA_Plastids_P00213
train,4,5S_rRNA_Bacteria_B05798
train,4,tRNA_tdbD00011255
train,4,tRNA_tdbD00004822
train,4,tRNA_tdbD00009672
train,4,5S_rRNA_Bacteria_B01982
train,4,5S_rRNA_Bacteria_B03723
train,4,5S_rRNA_Eukaryota_E00381
train,4,tRNA_tdbD00009976
train,4,tRNA_tdbD00006329
train,4,5S_rRNA_Bacteria_B01132
train,4,5S_rRNA_Bacteria_B01035
train,4,tRNA_tdbD00001474
train,4,tRNA_tdbD00008701
train,4,5S_rRNA_Bacteria_B03641
train,4,tRNA_tdbD00003711
train,4,5S_rRNA_Eukaryota_E01157
train,4,SRP_small_bacterial_Stre.agal._AL766845
train,4,5S_rRNA_Bacteria_B03032
train,4,SRP_fungal_Chae.glob._GSP-306901
train,4,5S_rRNA_Bacteria_B02790
train,4,tRNA_tdbD00000375
train,4,5S_rRNA_Plastids_P00664
train,4,5S_rRNA_Bacteria_B00477
train,4,tRNA_tdbD00004324
train,4,5S_rRNA_Bacteria_B05440
train,4,5S_rRNA_Bacteria_B03553
train,4,5S_rRNA_Bacteria_B04646
train,4,5S_rRNA_Bacteria_B00975
train,4,tRNA_tdbD00004504
train,4,tmRNA_Myco.lepr._AL583919
train,4,tRNA_tdbD00006364
train,4,5S_rRNA_Plastids_P00114
train,4,5S_rRNA_Bacteria_B02453
train,4,tRNA_tdbD00005149
train,4,5S_rRNA_Archaea_A00007
train,4,tRNA_tdbD00006175
train,4,tRNA_tdbD00010426
train,4,tRNA_tdbD00006901
train,4,tRNA_tdbD00007610
train,4,5S_rRNA_Bacteria_B05508
train,4,5S_rRNA_Bacteria_B04086
train,4,5S_rRNA_Bacteria_B04983
train,4,5S_rRNA_Bacteria_B04782
train,4,5S_rRNA_Bacteria_B02246
train,4,tRNA_tdbD00008166
train,4,16S_rRNA_Bacilli_AY688053
train,4,tRNA_tdbD00004438
train,4,5S_rRNA_Plastids_P00705
train,4,5S_rRNA_Bacteria_B07072
train,4,tRNA_tdbD00007642
train,4,5S_rRNA_Eukaryota_E01750
train,4,5S_rRNA_Eukaryota_E01022
train,4,5S_rRNA_Archaea_A00177
train,4,5S_rRNA_Bacteria_B06446
train,4,tRNA_tdbD00004500
train,4,SRP_small_bacterial_Para.symb._BX908798
train,4,5S_rRNA_Bacteria_B00365
train,4,tRNA_tdbD00009025
train,4,5S_rRNA_Bacteria_B03139
train,4,5S_rRNA_Bacteria_B01215
train,4,tRNA_tdbD00005657
train,4,SRP_animal_Phak.pach._GSP-170000-2
train,4,tRNA_tdbD00007856
train,4,5S_rRNA_Eukaryota_E01639
train,4,5S_rRNA_Eukaryota_E02297
train,4,5S_rRNA_Bacteria_B02767
train,4,5S_rRNA_Bacteria_B00909
train,4,5S_rRNA_Eukaryota_E02820
train,4,5S_rRNA_Bacteria_B03985
train,4,5S_rRNA_Bacteria_B00134
train,4,tRNA_tdbD00008360
train,4,5S_rRNA_Bacteria_B06383
train,4,5S_rRNA_Bacteria_B00621
train,4,5S_rRNA_Bacteria_B06289
train,4,tRNA_tdbD00005781
train,4,5S_rRNA_Bacteria_B01680
train,4,5S_rRNA_Bacteria_B02855
train,4,5S_rRNA_Bacteria_B01897
train,4,tRNA_tdbD00011552
train,4,16S_rRNA_Bacilli_AY728198
train,4,tRNA_tdbD00009876
train,4,5S_rRNA_Bacteria_B05577
train,4,5S_rRNA_Bacteria_B03458
train,4,5S_rRNA_Bacteria_B01287
train,4,16S_rRNA_Alphaproteobacteria_UNP00434
train,4,5S_rRNA_Bacteria_B06463
train,4,5S_rRNA_Bacteria_B01976
train,4,5S_rRNA_Bacteria_B07083
train,4,tRNA_tdbD00009925
train,4,tRNA_tdbD00006765
train,4,5S_rRNA_Eukaryota_E02222
train,4,tRNA_tdbD00009383
train,4,5S_rRNA_Eukaryota_E02757
train,4,SRP_small_bacterial_Stre.pyog._CP000261
train,4,tRNA_tdbD00003118
train,4,tRNA_tdbD00010733
train,4,tRNA_tdbD00002617
train,4,tRNA_tdbD00003126
train,4,tRNA_tdbD00011992
train,4,5S_rRNA_Bacteria_B01001
train,4,tRNA_tdbD00007771
train,4,5S_rRNA_Bacteria_B02206
train,4,tRNA_tdbD00012032
train,4,tRNA_tdbD00010094
train,4,tRNA_tdbD00006933
train,4,5S_rRNA_Bacteria_B04710
train,4,5S_rRNA_Bacteria_B02731
train,4,tRNA_tdbD00006700
train,4,5S_rRNA_Bacteria_B07239
train,4,5S_rRNA_Bacteria_B01086
train,4,tRNA_tdbD00003086
train,4,tRNA_tdbD00007660
train,4,5S_rRNA_Bacteria_B04269
train,4,5S_rRNA_Eukaryota_E00585
train,4,5S_rRNA_Eukaryota_E01112
train,4,tRNA_tdbD00006437
train,4,tRNA_tdbD00001334
train,4,tRNA_tdbD00010410
train,4,5S_rRNA_Eukaryota_E02047
train,4,tRNA_tdbD00011742
train,4,tRNA_tdbD00000035
train,4,5S_rRNA_Bacteria_B00105
train,4,tRNA_tdbD00008143
train,4,tRNA_tdbD00001807
train,4,5S_rRNA_Bacteria_B02979
train,4,tRNA_tdbD00002416
train,4,5S_rRNA_Bacteria_B03900
train,4,RNaseP_a_bacterial_B.bronchiseptica
train,4,5S_rRNA_Bacteria_B04979
train,4,tRNA_tdbD00006120
train,4,tRNA_tdbD00010354
train,4,tRNA_tdbD00007899
train,4,tRNA_tdbD00009117
train,4,5S_rRNA_Eukaryota_E01477
train,4,tRNA_tdbD00008405
train,4,tmRNA_List.mono._TRW-1639-1
train,4,5S_rRNA_Eukaryota_E00598
train,4,tRNA_tdbD00011137
train,4,tRNA_tdbD00007548
train,4,5S_rRNA_Bacteria_B05510
train,4,tRNA_tdbD00010871
train,4,5S_rRNA_Eukaryota_E01911
train,4,tRNA_tdbD00005855
train,4,tRNA_tdbD00004699
train,4,tRNA_tdbD00001182
train,4,5S_rRNA_Bacteria_B03865
train,4,5S_rRNA_Plastids_P00416
train,4,5S_rRNA_Eukaryota_E00208
train,4,5S_rRNA_Eukaryota_E00595
train,4,5S_rRNA_Eukaryota_E00207
train,4,tRNA_tdbD00010889
train,4,tRNA_tdbD00000408
train,4,16S_rRNA_Bacilli_AJ879102
train,4,5S_rRNA_Bacteria_B05459
train,4,tRNA_tdbD00005374
train,4,tRNA_tdbD00011243
train,4,tRNA_tdbD00008077
train,4,5S_rRNA_Eukaryota_E02121
train,4,5S_rRNA_Eukaryota_E02277
train,4,5S_rRNA_Bacteria_B02662
train,4,5S_rRNA_Bacteria_B03249
train,4,tRNA_tdbD00005172
train,4,5S_rRNA_Bacteria_B02033
train,4,5S_rRNA_Bacteria_B00996
train,4,5S_rRNA_Bacteria_B02843
train,4,5S_rRNA_Bacteria_B06744
train,4,5S_rRNA_Eukaryota_E00762
train,4,tRNA_tdbD00009236
train,4,tRNA_tdbD00004643
train,4,tmRNA_Ther.ther._TRW-300852
train,4,5S_rRNA_Plastids_P00848
train,4,SRP_long_bacterial_Baci.cere._AE016998
train,4,tRNA_tdbD00002600
train,4,5S_rRNA_Archaea_A00217
train,4,SRP_animal_Mus.musc._AC157822
train,4,5S_rRNA_Bacteria_B04639
train,4,5S_rRNA_Bacteria_B01519
train,4,tRNA_tdbD00010556
train,4,tmRNA_Para.symb._BX908798
train,4,5S_rRNA_Bacteria_B04877
train,4,tRNA_tdbD00006548
train,4,tRNA_tdbD00003801
train,4,tRNA_tdbD00006136
train,4,5S_rRNA_Eukaryota_E02317
train,4,tRNA_tdbD00003671
train,4,tRNA_tdbD00004805
train,4,5S_rRNA_Bacteria_B02529
train,4,5S_rRNA_Bacteria_B04931
train,4,tRNA_tdbD00008593
train,4,tRNA_tdbD00000087
train,4,tmRNA_envi.sequ._TRW-2-2
train,4,5S_rRNA_Bacteria_B03045
train,4,tRNA_tdbD00007768
train,4,5S_rRNA_Bacteria_B06285
train,4,5S_rRNA_Bacteria_B06130
train,4,5S_rRNA_Bacteria_B01927
train,4,5S_rRNA_Bacteria_B00093
train,4,5S_rRNA_Bacteria_B03380
train,4,5S_rRNA_Eukaryota_E00442
train,4,tRNA_tdbD00009310
train,4,tRNA_tdbD00004725
train,4,5S_rRNA_Bacteria_B03263
train,4,5S_rRNA_Bacteria_B03638
train,4,5S_rRNA_Eukaryota_E00198
train,4,5S_rRNA_Bacteria_B03594
train,4,SRP_plant_Lyco.escu._X13958
train,4,5S_rRNA_Bacteria_B02506
train,4,5S_rRNA_Eukaryota_E02845
train,4,5S_rRNA_Eukaryota_E02116
train,4,tRNA_tdbD00008659
train,4,tRNA_tdbD00004089
train,4,5S_rRNA_Eukaryota_E01567
train,4,tRNA_tdbD00007128
train,4,5S_rRNA_Bacteria_B01814
train,4,tmRNA_Anab.vari._CP000117
train,4,5S_rRNA_Archaea_A00181
train,4,tRNA_tdbD00006278
train,4,5S_rRNA_Bacteria_B02551
train,4,tRNA_tdbD00011099
train,4,5S_rRNA_Eukaryota_E01039
train,4,5S_rRNA_Bacteria_B05464
train,4,tRNA_tdbD00009551
train,4,5S_rRNA_Eukaryota_E00254
train,4,5S_rRNA_Eukaryota_E01971
train,4,5S_rRNA_Bacteria_B03828
train,4,tRNA_tdbD00008120
train,4,5S_rRNA_Eukaryota_E00225
train,4,5S_rRNA_Bacteria_B06658
train,4,tRNA_tdbD00006629
train,4,tRNA_tdbD00008534
train,4,5S_rRNA_Bacteria_B04377
train,4,tRNA_tdbD00008362
train,4,tRNA_tdbD00010552
train,4,tRNA_tdbD00008319
train,4,5S_rRNA_Bacteria_B02003
train,4,tRNA_tdbD00010340
train,4,tRNA_tdbD00007813
train,4,5S_rRNA_Bacteria_B02515
train,4,tmRNA_Haem.infl._U32808
train,4,5S_rRNA_Bacteria_B01729
train,4,5S_rRNA_Plastids_P00237
train,4,16S_rRNA_Bacilli_AJ841852
train,4,tRNA_tdbD00005122
train,4,tRNA_tdbD00001493
train,4,5S_rRNA_Bacteria_B02064
train,4,tRNA_tdbD00005078
train,4,tRNA_tdbD00008108
train,4,5S_rRNA_Eukaryota_E00673
train,4,5S_rRNA_Bacteria_B02921
train,4,5S_rRNA_Bacteria_B01323
train,4,tRNA_tdbD00009829
train,4,tRNA_tdbD00002902
train,4,5S_rRNA_Bacteria_B03365
train,4,tRNA_tdbD00010178
train,4,5S_rRNA_Bacteria_B07132
train,4,16S_rRNA_Actinobacteria_DQ414832
train,4,tRNA_tdbD00004590
train,4,16S_rRNA_Alphaproteobacteria_AY267518
train,4,tRNA_tdbD00004637
train,4,5S_rRNA_Bacteria_B05401
train,4,5S_rRNA_Plastids_P00304
train,4,tRNA_tdbD00008173
train,4,tRNA_tdbD00005880
train,4,tRNA_tdbD00005918
train,4,tRNA_tdbD00004984
train,4,5S_rRNA_Bacteria_B00760
train,4,5S_rRNA_Bacteria_B00797
train,4,tRNA_tdbD00011883
train,4,tRNA_tdbD00007336
train,4,tRNA_tdbD00005925
train,4,5S_rRNA_Bacteria_B06425
train,4,5S_rRNA_Eukaryota_E00245
train,4,tRNA_tdbD00006059
train,4,tRNA_tdbD00001460
train,4,tRNA_tdbD00006121
train,4,5S_rRNA_Bacteria_B05085
train,4,tRNA_tdbD00003664
train,4,5S_rRNA_Plastids_P00418
train,4,5S_rRNA_Bacteria_B00375
train,4,tRNA_tdbD00008823
train,4,tRNA_tdbD00002254
train,4,16S_rRNA_Actinobacteria_AF158684
train,4,16S_rRNA_Bacilli_AJ968612
train,4,5S_rRNA_Bacteria_B05492
train,4,tRNA_tdbD00009135
train,4,tRNA_tdbD00009452
train,4,5S_rRNA_Eukaryota_E00158
train,4,5S_rRNA_Eukaryota_E01624
train,4,5S_rRNA_Eukaryota_E00827
train,4,tRNA_tdbD00007700
train,4,5S_rRNA_Bacteria_B01400
train,4,tRNA_tdbD00005977
train,4,5S_rRNA_Bacteria_B00983
train,4,5S_rRNA_Bacteria_B00063
train,4,tRNA_tdbD00011395
train,4,16S_rRNA_Bacilli_AJ841821
train,4,5S_rRNA_Bacteria_B01778
train,4,5S_rRNA_Archaea_A00319
train,4,tRNA_tdbD00005895
train,4,5S_rRNA_Eukaryota_E02435
train,4,tRNA_tdbD00009011
train,4,5S_rRNA_Eukaryota_E00203
train,4,5S_rRNA_Bacteria_B03760
train,4,tRNA_tdbD00004047
train,4,5S_rRNA_Bacteria_B03702
train,4,tRNA_tdbD00006694
train,4,5S_rRNA_Bacteria_B03894
train,4,tRNA_tdbD00009871
train,4,5S_rRNA_Eukaryota_E01886
train,4,tRNA_tdbD00007219
train,4,5S_rRNA_Bacteria_B01426
train,4,SRP_archael_Sulf.solf._X17239
train,4,tRNA_tdbD00010753
train,4,5S_rRNA_Eukaryota_E00201
train,4,5S_rRNA_Eukaryota_E01485
train,4,tRNA_tdbD00009850
train,4,tRNA_tdbD00008451
train,4,16S_rRNA_Bacilli_AJ288303
train,4,5S_rRNA_Plastids_P00346
train,4,5S_rRNA_Bacteria_B06702
train,4,5S_rRNA_Bacteria_B03089
train,4,16S_rRNA_Alphaproteobacteria_U12903
train,4,SRP_fungal_Para.bras._CN241137
train,4,5S_rRNA_Bacteria_B04842
train,4,tRNA_tdbD00005014
train,4,5S_rRNA_Bacteria_B07133
train,4,5S_rRNA_Bacteria_B01093
train,4,5S_rRNA_Eukaryota_E00009
train,4,5S_rRNA_Bacteria_B03606
train,4,tRNA_tdbD00004907
train,4,5S_rRNA_Plastids_P00771
train,4,tRNA_tdbD00003286
train,4,tRNA_tdbD00008953
train,4,5S_rRNA_Bacteria_B04305
train,4,5S_rRNA_Bacteria_B06053
train,4,tRNA_tdbD00010332
train,4,5S_rRNA_Eukaryota_E00388
train,4,tRNA_tdbD00008338
train,4,5S_rRNA_Bacteria_B01168
train,4,5S_rRNA_Bacteria_B04363
train,4,tRNA_tdbD00004097
train,4,5S_rRNA_Archaea_A00311
train,4,5S_rRNA_Eukaryota_E01692
train,4,5S_rRNA_Bacteria_B07292
train,4,5S_rRNA_Eukaryota_E02292
train,4,5S_rRNA_Bacteria_B02635
train,4,5S_rRNA_Eukaryota_E00285
train,4,tRNA_tdbD00006388
train,4,tRNA_tdbD00007678
train,4,5S_rRNA_Bacteria_B06310
train,4,tRNA_tdbD00004334
train,4,tRNA_tdbD00009999
train,4,5S_rRNA_Bacteria_B04800
train,4,5S_rRNA_Bacteria_B02632
train,4,5S_rRNA_Eukaryota_E02062
train,4,tRNA_tdbD00000819
train,4,5S_rRNA_Bacteria_B05011
train,4,tRNA_tdbD00003878
train,4,tRNA_tdbD00000993
train,4,5S_rRNA_Bacteria_B00949
train,4,5S_rRNA_Bacteria_B06173
train,4,5S_rRNA_Eukaryota_E01361
train,4,tRNA_tdbD00007959
train,4,5S_rRNA_Bacteria_B04179
train,4,5S_rRNA_Bacteria_B01425
train,4,tRNA_tdbD00009751
train,4,tRNA_tdbD00004498
train,4,tRNA_tdbD00006764
train,4,5S_rRNA_Bacteria_B05673
train,4,5S_rRNA_Eukaryota_E01066
train,4,5S_rRNA_Bacteria_B00541
train,4,5S_rRNA_Bacteria_B06241
train,4,5S_rRNA_Bacteria_B00213
train,4,5S_rRNA_Bacteria_B00092
train,4,5S_rRNA_Eukaryota_E01274
train,4,16S_rRNA_Bacilli_AY826591
train,4,5S_rRNA_Bacteria_B02074
train,4,tRNA_tdbD00006252
train,4,5S_rRNA_Bacteria_B03509
train,4,tRNA_tdbD00008985
train,4,5S_rRNA_Bacteria_B00618
train,4,5S_rRNA_Archaea_A00109
train,4,tRNA_tdbD00007428
train,4,5S_rRNA_Bacteria_B01465
train,4,SRP_plant_Arab.thal._X72228
train,4,5S_rRNA_Eukaryota_E02327
train,4,tRNA_tdbD00006049
train,4,5S_rRNA_Bacteria_B06806
